time,score
3439,-589
3440,-588
3440,-587
3441,-576
3441,-575
3442,-574
3447,-556
3447,-555
3448,-554
3469,-553
3508,-528
3508,-527
3509,-526
3512,-525
3730,-517
3731,-516
3761,-515
3761,-514
4046,-513
24839,-512
